0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
6.0;0.0020000000000000005;0.04472135954999581;0.0020000000000000005
7.0;0.004000000000000003;0.06318214912406722;0.002825591608118862
8.0;0.004000000000000003;0.06318214912406722;0.002825591608118862
9.0;0.004000000000000003;0.06318214912406722;0.002825591608118862
10.0;0.004000000000000003;0.06318214912406722;0.002825591608118862
11.0;0.005999999999999994;0.07730428127734981;0.003457152557758369
12.0;0.005999999999999994;0.07730428127734981;0.003457152557758369
13.0;0.005999999999999994;0.07730428127734981;0.003457152557758369
14.0;0.005999999999999994;0.07730428127734981;0.003457152557758369
15.0;0.005999999999999994;0.07730428127734981;0.003457152557758369
16.0;0.005999999999999994;0.07730428127734981;0.003457152557758369
17.0;0.008000000000000007;0.08917344788453137;0.003987957825156939
18.0;0.008000000000000007;0.08917344788453137;0.003987957825156939
19.0;0.008000000000000007;0.08917344788453137;0.003987957825156939
20.0;0.01200000000000001;0.10899430957182153;0.004874373707264979
21.0;0.01200000000000001;0.10899430957182153;0.004874373707264979
22.0;0.01200000000000001;0.10899430957182153;0.004874373707264979
23.0;0.01200000000000001;0.10899430957182153;0.004874373707264979
24.0;0.01200000000000001;0.10899430957182153;0.004874373707264979
25.0;0.01200000000000001;0.10899430957182153;0.004874373707264979
26.0;0.014;0.11760809209681662;0.005259593772650755
27.0;0.014;0.11760809209681662;0.005259593772650755
28.0;0.014;0.11760809209681662;0.005259593772650755
29.0;0.014;0.11760809209681662;0.005259593772650755
30.0;0.014;0.11760809209681662;0.005259593772650755
31.0;0.014;0.11760809209681662;0.005259593772650755
32.0;0.01600000000000001;0.12560076075487925;0.0056170367814719555
33.0;0.01600000000000001;0.12560076075487925;0.0056170367814719555
34.0;0.01600000000000001;0.12560076075487925;0.0056170367814719555
35.0;0.018000000000000013;0.13308426971543771;0.005951709476392706
36.0;0.018000000000000013;0.13308426971543771;0.005951709476392706
37.0;0.018000000000000013;0.13308426971543771;0.005951709476392706
38.0;0.02;0.14014021035061364;0.0062672607345018345
39.0;0.02;0.14014021035061364;0.0062672607345018345
40.0;0.02;0.14014021035061364;0.0062672607345018345
41.0;0.022;0.14683023611120752;0.006566447781940087
42.0;0.022;0.14683023611120752;0.006566447781940087
43.0;0.022;0.14683023611120752;0.006566447781940087
44.0;0.024000000000000018;0.15320229072624061;0.006851414727451192
45.0;0.02600000000000001;0.15929453694021656;0.007123868260853511
46.0;0.02600000000000001;0.15929453694021656;0.007123868260853511
47.0;0.02600000000000001;0.15929453694021656;0.007123868260853511
48.0;0.02600000000000001;0.15929453694021656;0.007123868260853511
49.0;0.02600000000000001;0.15929453694021656;0.007123868260853511
50.0;0.02600000000000001;0.15929453694021656;0.007123868260853511
51.0;0.027999999999999994;0.16513794561567105;0.0073851934412260765
52.0;0.027999999999999994;0.16513794561567105;0.0073851934412260765
